"location/lat","location/lng","address","postalCode","title","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","categoryName","hotelStars","street","price","totalScore"
"31.1122353","74.4538247","4F63+VGW JD Designer Collections Chook Bakar Mandi, Kot Molvi Abdul Qadar Kasur, Punjab, Pakistan",,"JD Designer Collection's","34","16","3","5","6","4","Shopping mall",,"4F63+VGW JD Designer Collections Chook Bakar Mandi",,"3.6"
"31.1183034","74.4469882","Nia bazaar, Naya Bazar, Kasur, Pakistan",,"Haji Nazir General Store","12",,,,,,"Shopping mall",,"Nia bazaar, Naya Bazar",,"4.6"
"31.5720794","74.3121212","lasani creations shope 3 Dhani Ram Road, New Anarkali Road, Lahore, 54000, Pakistan","54000","Lasani Creations","0",,,,,,"Shopping mall",,"lasani creations shope 3 Dhani Ram Road, New Anarkali Road",,
"30.8486509","73.9884498","Taiba mobiles & computers, Arzanipur Rd, Arzanipur, Kasur, Punjab 55221, Pakistan","55221","Taiba Mobiles & Computers","4",,,,,,"Shopping mall",,"Taiba mobiles & computers, Arzanipur Rd",,"5"
"31.1163172","74.4442361","4C8V+HQW, Kasur, Punjab 55050, Pakistan","55050","MINISO KASUR","27","12","10","0","3","2","Shopping mall",,"4C8V+HQW",,"4.2"
"31.0871571","74.4161313","3CP8+VF6, Nizam Pura, Kasur, Punjab, Pakistan",,"Nazir Ahmad house","1",,,,,,"Shopping mall",,"3CP8+VF6",,"5"
"31.585934","74.3166863","Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Click Kar Ka Khareed La","1","0","0","0","1","0","Shopping mall",,,,"3"
"30.847809","73.9881786","RXXQ+47F, Depal Pur Rd, Arzanipur, Kasur, Punjab, Pakistan",,"چوہدری عبداللطیف سپر سٹور","2",,,,,,"Shopping mall",,"RXXQ+47F, Depal Pur Rd",,"5"
"31.0984802","74.4234662","3CXF+99W, Nizam Pura Rd, Kasur, Punjab, Pakistan",,"ICI Silage Plant Kasur","7","4","2","0","1","0","Shopping mall",,"3CXF+99W, Nizam Pura Rd",,"4.4"
"31.5713314","74.31077","20 Bano bazar, New Anarkali Road, Lahore, Punjab 54000, Pakistan","54000","Ali Bridal Jewellers","8","2","2","0","2","2","Shopping mall",,"20 Bano bazar, New Anarkali Road",,"3.5"
"30.8457789","73.9811224","RXWJ+8C9, بالمقابل حسن رائس ملز, دیپالپور روڑ ارزانی پور, Arzanipur Rd, Arzanipur, Kasur, Punjab, Pakistan",,"احمد کمیشن شاپ ارزانی پور بالمقابل حسن رائس ملز","6",,,,,,"Shopping mall",,"RXWJ+8C9, بالمقابل حسن رائس ملز, دیپالپور روڑ ارزانی پور, Arzanipur Rd",,"4.3"
"31.1179757","74.4474354","4C9W+5XV, Naya Bazar, New Bazar Walled City, Kasur, Punjab, Pakistan",,"Al-Hamd Mall","0",,,,,,"Shopping mall",,"4C9W+5XV, Naya Bazar",,
"31.5721326","74.3121486","Bombay Center, New Anarkali Road, Anarkali Bazaar Lahore, Punjab 36121, Pakistan","36121","M.J. Dulha House","3","2","1","0","0","0","Shopping mall",,"Bombay Center, New Anarkali Road",,"4.7"
"31.5616533","74.3369345","H86P+MQ7, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Royal imitation","0",,,,,,"Outlet mall",,"H86P+MQ7",,
"31.1207402","74.4487164","4CCX+7FW, Unnamed Road, Kasur, Punjab, Pakistan",,"GGC GREEN GOLD COLLECTION","4","3","1","0","0","0","Shopping mall",,"4CCX+7FW, Unnamed Road",,"4.8"
"31.5832485","74.3690551","H9M9+7JV, Haq Nawaz Rd, Baghbanpura, Lahore, Punjab 54000, Pakistan","54000","Mobi Care Mobils End Gems Stons","6","5","1","0","0","0","Shopping mall",,"H9M9+7JV, Haq Nawaz Rd",,"4.8"
"31.5977672","74.3453726","H8XW+35V, Sher Shah Rd, Shad Bagh, Lahore, Punjab, Pakistan",,"Hammad Market","1","0","1","0","0","0","Shopping mall",,"H8XW+35V, Sher Shah Rd",,"4"
"31.1156041","74.4414451","Near tahna B Divzan, near Railway Station, Kasur, 55050, Pakistan","55050","Alfaiqa Perfumes الفائقہ پرفیومز","8","6","1","0","1","0","Shopping mall",,"Near tahna B Divzan, near Railway Station",,"4.6"
"31.1258623","74.4572919","4FG4+8WV, Roadkot Rd, Road Kot Munir Shaheed Colony, Kasur, Punjab, Pakistan",,"Al-Maddinah Cosmetics and Gift Shop","1","1","0","0","0","0","Shopping mall",,"4FG4+8WV, Roadkot Rd",,"5"
"31.5782261","74.3192013","H8H9+7MW, Kamangaran Bazar, Mohalla Bela Nawab Sahib Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Ahad Trading Co.","7","2","3","1","1","0","Shopping mall",,"H8H9+7MW, Kamangaran Bazar",,"3.7"
"31.1212943","74.4521199","4FC2+GR9, Noor Masjid Rd، near Askari Bank, Old City Kasur, Kasur, Punjab 55050, Pakistan","55050","Logo Plus Shoes","7","5","2","0","0","0","Shopping mall",,"4FC2+GR9, Noor Masjid Rd، near Askari Bank",,"4.7"
"31.1192825","74.4472373","4C9W+PV9, Landa Bazar, Old City Kasur, Kasur, Punjab 55050, Pakistan","55050","Mana Landa Center","0",,,,,,"Shopping mall",,"4C9W+PV9, Landa Bazar",,
"31.5765088","74.3083431","H8G5+J84, Urdu Bazar Lahore, Punjab 54000, Pakistan",,"Falak Online Store","0",,,,,,"Shopping mall",,"H8G5+J84",,
"31.1191651","74.4449298","Chandni Chowk Railway Rd, Kasur, Punjab 55055, Pakistan","55055","Ideas by Gulahmed","70","29","22","6","11","2","Clothing store",,"Chandni Chowk Railway Rd",,"3.9"
"31.5828116","74.3748058","H9J5+M9H, Begumpura, Lahore, Punjab 54000, Pakistan",,"Alsafamarwa Online Shop","0",,,,,,"Shopping mall",,"H9J5+M9H",,
"31.120236","74.446993","Railway Rd, Kasur, Punjab, Pakistan",,"Japan Variety Center","53","25","13","3","11","1","Shopping mall",,"Railway Rd",,"4.1"
"31.5784375","74.3180625","Shah Alam Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Al Qayyum Traders","1","0","1","0","0","0","Shopping mall",,,,"4"
"31.5926392","74.3381412","House#43 Street No. 22, Qila Murad Baksh Mozang, Lahore, Punjab 54000, Pakistan","54000","SAMEER GENERAL STORE","0",,,,,,"Shopping mall",,"House#43 Street No. 22",,
"31.5797375","74.3333281","H8HM+V8W, Naulakha, H8HM+V8WNaulakha, Lahore, Punjab 54000, Pakistan","54000","Khawadja Center","0",,,,,,"Shopping mall",,"H8HM+V8W",,
"31.1286098","74.4570507","College Road berun, Kot Azam Khan, Kasur, Punjab, Pakistan",,"Rizwan Lace Emporium","1","1","0","0","0","0","Shopping mall",,"College Road berun",,"5"
"31.1218085","74.4555284","Shahbaz Khan Rd, Tariq Colony Kasur, Punjab, Pakistan",,"SUFI Departmental Store","62","29","16","6","8","3","Department store",,"Shahbaz Khan Rd",,"4"
"31.1282999","74.4566702","الرحمن سٹور نیو سبزی منڈی, Kasur, 55050, Pakistan","55050","Rahman Store","9","6","1","1","1","0","Shopping mall",,"الرحمن سٹور نیو سبزی منڈی",,"4.2"
"31.1375145","74.343745","48QV+2F5, Ramyana Rd, Haveli Ramyana, Kasur, Punjab, Pakistan",,"Khuram's House","2","2","0","0","0","0","Shopping mall",,"48QV+2F5, Ramyana Rd",,"5"
"31.1999915","73.6031719","5JX3+X7V, Chak Munshi, Nankana Sahib, Punjab, Pakistan",,"مون جنرل سٹور","5",,,,,,"Shopping mall",,"5JX3+X7V",,"5"
"31.0953855","73.6101369","3JW6+532, Mupalkey, Hasilpur, Bahawalpur, Punjab, Pakistan",,"Riwaj Center","8",,,,,,"Shopping mall",,"3JW6+532, Mupalkey",,"4.8"
"31.1186943","74.4438131","4C9V+FGG, Railway Rd, Railway Park Kasur, Punjab 55050, Pakistan","55050","Raja Center","40","17","8","0","8","7","Business center",,"4C9V+FGG, Railway Rd",,"3.9"
"31.096629","73.6101599","3JW6+M33, Chohan Rd, Mopalka, Nankana Sahib, Punjab, Pakistan",,"Sidra Cloth House","13",,,,,,"Shopping mall",,"3JW6+M33, Chohan Rd",,"4.5"
"31.2474533","74.2169957","Milad chowk Main Bazar, Raiwind, Lahore, Punjab, Pakistan",,"Aoun Collection shopping mall","22",,,,,,"Shopping mall",,"Milad chowk Main Bazar",,"4.9"
"31.1339445","74.4350976","Saif City Rd, Kasur, Punjab, Pakistan",,"Kasur Galleria","0",,,,,,"Shopping mall",,"Saif City Rd",,
"31.5782262","74.3180844","shop no 1, ibrahim center, A, Shah Alam Dhal Mohalla market, Lahore, Punjab 54000, Pakistan","54000","Shoppify","0",,,,,,"Shopping mall",,"shop no 1, ibrahim center, A",,
"31.107891","74.4515837","Ghala Pathan Wala, Mangal Mandi Kasur, Punjab, Pakistan",,"M Younas Butt Box Makers","10","10","0","0","0","0","Packaging company",,"Ghala Pathan Wala",,"5"
"31.1635858","73.5498078","5G7X+CWM, Unnamed Road, Dhuni, Nankana Sahib, Punjab, Pakistan",,"Al Fath Kryana Store","7",,,,,,"Shopping mall",,"5G7X+CWM, Unnamed Road",,"4.1"
"31.5606365","74.3219315","H86C+6QM, Shahrah-e-Quaid-e-Azam, Mozang Chungi, Lahore, Punjab 54000, Pakistan","54000","Mummy and me","0",,,,,,"Shopping mall",,"H86C+6QM, Shahrah-e-Quaid-e-Azam",,
"31.1188918","74.4475525","4C9X+H23, دالگراں بازار Walled City, Kasur, Punjab, Pakistan",,"ساقی گارمنٹس","2","1","0","0","1","0","Shopping mall",,"4C9X+H23",,"4"
"31.2014108","73.9383428","6W2Q+H88, Zeeshan Bhatti Rd, Phool Nagar, Kasur, Punjab, Pakistan",,"Siddique Lace Center, Bhatti Plaza","14",,,,,,"Shopping mall",,"6W2Q+H88, Zeeshan Bhatti Rd",,"4.3"
"31.1210981","74.45248","Tariq Colony Kasur, Punjab, Pakistan",,"Sultan Market","66","32","10","4","14","6","Shopping mall",,,,"3.9"
"31.2071399","73.9442741","6W4V+VP2, Malik Boota St, Kakrali, Kasur, Punjab, Pakistan",,"Malik Boota MARKET","3",,,,,,"Shopping mall",,"6W4V+VP2, Malik Boota St",,"4.3"
"31.5810118","74.3187423","E/4, rang mahal, main Shahalam Rd, Shah Alam Walled City of Lahore, Lahore, Punjab 54000, Pakistan",,"New modern leather store","0",,,,,,"Shopping mall",,"E/4, rang mahal, main Shahalam Rd",,
"31.118902","74.4467771","بلمقابل باٹا میگا سٹوراندرون نیابازار, نزدچوک شیش محل الیکٹرانکس, Naya Bazar, Kasur, 55050, Pakistan","55050","Madni Cloth Center","10","6","0","2","1","1","Shopping mall",,"بلمقابل باٹا میگا سٹوراندرون نیابازار, نزدچوک شیش محل الیکٹرانکس, Naya Bazar",,"3.7"
"31.2070222","73.9464441","Patian wala bazar, Phool Nagar, Kasur, Punjab, Pakistan",,"stylo shoes","12",,,,,,"Shopping mall",,"Patian wala bazar",,"3.3"
"31.1320162","74.4499429","4CJX+RX4, Road, Qadirabad Kasur, Punjab, Pakistan",,"Yasir Zari House","2","2","0","0","0","0","Shopping mall",,"4CJX+RX4, Road",,"5"
"31.603912","74.3555641","J934+H68, Shehbaz Rd, Bhagat Pura Bhagatpura, Lahore, Punjab 54000, Pakistan","54000","Talha Shoes","0",,,,,,"Shopping mall",,"J934+H68, Shehbaz Rd",,
"31.1142701","74.4547547","4F73+PW2, Katchehry Rd, Qatar Garhi Kasur, Punjab, Pakistan",,"Yasir Zari House Branch 2","9","6","0","1","1","1","Shopping mall",,"4F73+PW2, Katchehry Rd",,"4"
"31.5663888","74.3893546","H98Q+HP5, Nabi Pura Shatab Garh, Sialkot, Punjab, Pakistan",,"Usman store","0",,,,,,"Shopping mall",,"H98Q+HP5",,
"31.2086823","73.9424283","6W5R+FXF, Rana Phool Town Rd, Phool Nagar, Kasur, Punjab, Pakistan",,"Barkat Brothers","3",,,,,,"Shopping mall",,"6W5R+FXF, Rana Phool Town Rd",,"4.3"
"31.5811569","74.3286363","H8JH+FF6, Landa Bazaar, Naulakha, Lahore, Punjab 54000, Pakistan","54000","Ahmed fabrics","0",,,,,,"Shopping mall",,"H8JH+FF6, Landa Bazaar",,
"31.1140684","74.4399396","4C7Q+JXG, Essa Nagar, Kasur, Punjab, Pakistan",,"Chakki Bhaag Lohaar چکی بھاگ لوہار","2","2","0","0","0","0","Shopping mall",,"4C7Q+JXG",,"5"
"31.205781","73.9370389","6W4P+8R7, Market bazaar, Phool Nagar, Kasur, Punjab, Pakistan",,"Friends garments","1",,,,,,"Shopping mall",,"6W4P+8R7, Market bazaar",,"5"
"31.6001733","74.3026758","Plot 137 Usman plaza ,Gosiya Bazar, Ravi Rd, Timber Market, Lahore, Punjab 54000, Pakistan","54000","Yaadgar shoes","0",,,,,,"Shopping mall",,"Plot 137 Usman plaza ,Gosiya Bazar, Ravi Rd",,
"31.1183023","74.4470877","4C9W+8RG, Naya Bazar, Old City Kasur, Kasur, Punjab, Pakistan",,"Irfan Garments","1","1","0","0","0","0","Shopping mall",,"4C9W+8RG, Naya Bazar",,"5"
"31.2075719","73.9459339","6W5W+29F, Phool Nagar, Kasur, Punjab, Pakistan",,"TARIQ SPORTS AND GARMENTSطارق سپورٹس اینڑ گارمنٹس","6",,,,,,"Shopping mall",,"6W5W+29F",,"5"
"31.1167645","74.4540389","Hasan Bin Sabat Rd, Ghausia Colony, Kasur, Punjab 55050, Pakistan","55050","vibe mart","0",,,,,,"Shopping mall",,"Hasan Bin Sabat Rd",,
"31.2102758","73.9476104","6W6X+429, Mohalla Nazir Shah, Phool Nagar, Kasur, Punjab, Pakistan",,"Pakistan oil mills","1",,,,,,"Shopping mall",,"6W6X+429",,"5"
"31.1151924","74.4527619","4F83+34C, Katchehry Rd, Kot Molvi Abdul Qadar Ghausia Colony, Kasur, Punjab, Pakistan",,"Almewat Spray Center","21","7","2","2","8","2","Shopping mall",,"4F83+34C, Katchehry Rd",,"3.5"
"31.1139027","74.4429094","4C7V+H57, Main Bazar Outside Kot Murad Khan, Near Masjid Gumbad Wali, City, Kot Murad Khan, Kasur, Punjab, Pakistan",,"Shah Matching Center & Cloth House","5","4","0","0","1","0","Shopping mall",,"4C7V+H57, Main Bazar Outside Kot Murad Khan, Near Masjid Gumbad Wali, City",,"4.6"
"31.2075309","73.9438432","6W5V+2G8, Phool Nagar, Kasur, Punjab, Pakistan",,"Raza P.C.o","1",,,,,,"Shopping mall",,"6W5V+2G8",,"5"
"31.1219524","74.4576943","Main Shahbaz Khan Rd, Tariq Colony Kasur, Punjab 55050, Pakistan","55050","Xenglu","0",,,,,,"Shopping mall",,"Main Shahbaz Khan Rd",,
"31.1179125","74.4408031","4C9R+587, Rehman St, near Old NADRA Office, Jamat Pura Kasur, Punjab, Pakistan",,"Decent Shoes Whole Sale Dealer","1","1","0","0","0","0","Shopping mall",,"4C9R+587, Rehman St, near Old NADRA Office",,"5"
"31.1182984","74.4469911","4C9W+8Q9, Naya Bazar, Old City Kasur, Kasur, Punjab, Pakistan",,"Makkah Optical Center","37","19","8","2","5","3","Shopping mall",,"4C9W+8Q9, Naya Bazar",,"4.1"
"31.1844801","73.9788161","Bhai Pheru - Kot Radha Kishan Rd, Ghumanke, Phool Nagar, Kasur, Punjab, Pakistan",,"united motercycle","5","4","0","1","0","0","Shopping mall",,"Bhai Pheru - Kot Radha Kishan Rd",,"4.2"
"31.208237","73.9448791","Multan Rd, Phool Nagar, Kasur, Punjab, Pakistan",,"Madina Mart & Books","3","1","0","2","0","0","Shopping mall",,"Multan Rd",,"2.3"
"31.2029715","73.9259056","6W3G+59J, Bhai Pheru - Head Balloki Rd, Phool Nagar, Kasur, Punjab, Pakistan",,"Karyana Store","2","1","0","1","0","0","Shopping mall",,"6W3G+59J, Bhai Pheru - Head Balloki Rd",,"3"
"31.2013751","73.9207931","6W2C+H83, Phool Nagar, Kasur, Punjab, Pakistan",,"Khokar Pan Shop","6","4","0","2","0","0","Shopping mall",,"6W2C+H83",,"3.7"
"31.207446","73.9426781","6W4V+X3F, Multan Rd, Phool Nagar, Kasur, Punjab, Pakistan",,"RANA SHARAFAT SHAUKAT GOLDEN TOWER","2","0","0","0","1","1","Shopping mall",,"6W4V+X3F, Multan Rd",,"2.5"
"31.2079486","73.9451643","6W5W+53F RHC Hospital, Multan Rd, Phool Nagar, Kasur, Punjab, Pakistan",,"Al NaqeeB G/S & Decoration Center","1","0","0","0","0","1","Shopping mall",,"6W5W+53F RHC Hospital, Multan Rd",,"2"
"31.2082891","73.9434275","6W5V+897 FASAL BANK, Phool Nagar, Kasur, Punjab, Pakistan",,"ALI HARE SALOON","3","1","0","1","0","1","Shopping mall",,"6W5V+897 FASAL BANK",,"2.7"
